Point_Group;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea
1;13.40301412;-0.59366734;13.40301412;0.026796003;0.071440421;837.967;785.551;838.2516775;279;5;-0.013435688;-0.062222468;0.062222468;0.013435688;0.648148148;1.037037037;1.407407407;2.46246E-07;1742.244942;38.55562023;32.51436159;36.04131265;25.92065342;18.41741817;23.1584806;15.05928487;21.50925619;8.644251647;15.52339772;5.981647729;13.37806265;-3.246623377;7.96545E+11;41.9071617;20.07414142;12.12564016;335.0840773;0;0;0;0;0;222.4635828;0;0;0;0;90.99550603;23.83520778;0;0;26.65800358;48.33518095;0;5.316788604;5.414990469;58.51733141;12.76879199;180.2832096;0;0;31.83948809;0;0;15.84317618;24.27702253;26.65800358;22.38989869;48.4661604;163.3083013;4.512245764;0;0;40.4;15.84317618;4.794537184;0;38.56207021;6.606881965;17.99772212;32.09580401;0;19.05647134;197.6007706;4.736862954;5.99722466;-0.379065528;13.40301412;14.71900638;1.095674897;1.629243445;53.42078877;2.99225985;15.28298989;-1.039654994;0.25;54;0;3;1;0;1;5;0;5;2;0;6;12;0;0;0;6;9.53247;228.624;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.026769547;0.067901235;4.026769547;0.067901235;0.294194848;593.8;557.512;595.2169435;161;2;0.005056859;-0.095618025;0.095618025;0.005056859;0.8;1.266666667;1.6;2.575E-07;741.7408044;22.35516038;18.97752888;22.41236191;14.32427496;10.50580066;13.45251381;7.666904447;12.89063104;4.353166396;8.730280611;3.255414008;7.18887856;-1.273636364;4027406.934;26.76117486;15.51654525;11.20828212;196.8045344;0;0;0;0;0;101.2832175;0;0;0;0;71.81374594;18.2417261;6.420821623;0;18.59960142;7.921588092;0;0;0;50.40889573;0;120.829426;0;0;0;0;0;7.921588092;11.3179889;18.59960142;12.84164325;50.21780981;96.86087973;0;0;0;0;0;0;0;7.921588092;4.47222083;11.3179889;16.44109592;0;55.39087053;102.2157469;0;0.494074074;2.010818846;0;1.388888889;4.264851348;0;21.08365079;12.29938272;15.35339506;0.067901235;0.285714286;30;0;0;1;0;1;2;0;2;0;0;2;6;0;0;0;3;8.66248;133.613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;10.1;-1.589506173;10.1;0.525462963;0.095731789;575.402;547.178;575.1074585;197;4;0.529756065;-0.40850877;0.529756065;0.40850877;0.615384615;1;1.307692308;1.68175E-07;1214.596076;27.12489881;21.36751688;23.36612865;19.24584604;12.2586452;15.18118514;8.005450098;11.70358589;5.231498898;9.00755326;3.398636942;6.43419332;-3.510519481;1046077686;28.49632461;15.79347454;9.323057422;236.7172998;13.57124149;17.2485355;0;0;0;61.32056514;0;0;0;5.920434319;78.71683914;55.45467375;5.563451492;0;32.57859737;8.602392481;0;0;0;16.55638988;0;150.968957;0;29.08940414;13.57124149;0;17.2485355;8.602392481;0;19.00735588;23.76699252;12.48718869;133.4793816;9.632652677;0;0;47.59;22.50322097;5.106527395;0;0;26.88118818;5.563451492;0;0;128.2510786;35.91903273;13.57124149;17.52811791;-0.541666667;1.050925926;10.1;3.186342593;7.917796359;38.46072153;6.454398148;1.840277778;-1.589506173;0.090909091;39;0;4;1;2;3;4;0;4;3;0;6;7;0;1;1;7;8.90438;151.9935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.838974074;0.243657407;2.838974074;0.243657407;0.392541806;418.679;389.447;419.0474882;119;0;0.002373149;-0.164574922;0.164574922;0.002373149;0.8;1.15;1.35;3.70404E-07;324.7334856;15.75914855;13.90672539;18.09431181;9.300964908;6.897973815;11.70941639;5.076524386;10.01056305;3.941255135;7.972007825;1.925412391;5.057465165;1.153376623;15864.79729;21.15337662;10.80893692;6.503541764;149.0025762;0;0;0;0;0;79.22272048;0;0;35.28565485;0;0;12.51153837;23.01141443;0;18.30228617;35.28565485;0;0;0;38.62801619;35.52295279;22.29241812;0;0;0;0;0;35.28565485;35.52295279;18.30228617;0;34.618686;22.29241812;4.009330187;0;0;0;0;0;0;4.009330187;0;0;45.30383255;0;23.5237699;77.19439548;0;0.243657407;8.763765741;0;0;5.958333333;5.251536281;0;4.323672052;11.15570185;0;0.75;20;0;0;1;0;1;0;0;0;3;0;4;6;0;0;0;1;5.8438;99.204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;4;0
1;10.48145182;-1.589506173;10.48145182;0.098713467;0.055921205;655.429;622.165;655.1214079;223;4;0.529756065;-0.40850877;0.529756065;0.40850877;0.697674419;1.093023256;1.441860465;1.79451E-07;1300.520022;30.44273605;24.04005569;26.93309465;20.86821374;13.3505446;18.89808018;9.507190887;15.8428179;5.41819341;9.264825214;3.476599709;6.781070047;-3.240519481;4729081065;32.66869273;17.15351574;11.07774859;260.8383586;13.57124149;17.2485355;0;0;0;112.3585656;0;0;0;7.921588092;54.59730362;56.39267922;0;0;32.61339759;22.21136685;0;4.333121784;0;9.632652677;19.99447681;156.0563623;0;17.2485355;17.90436327;5.687386275;17.2485355;16.52398057;24.91778786;14.11884506;23.0798963;5.563451492;127.4130145;9.632652677;0;0;84.93;27.64454859;10.11431827;0;5.687386275;34.80277627;5.563451492;12.13273414;12.13273414;90.99550603;49.44521684;13.57124149;21.99658163;-0.521267479;11.16951541;10.48145182;0.899083837;2.126314878;34.82606922;6.692837721;9.687437642;-1.209876543;0.151515152;43;0;7;1;2;3;4;0;4;5;0;10;10;0;1;1;7;9.29198;171.3374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;13.28269799;-0.562377753;13.28269799;0;0.210515755;541.013;511.781;541.0637188;165;3;0;0;0;0;1.032258065;1.580645161;2.032258065;3.41333E-06;872.0189116;21.56226716;18.2518584;21.64031121;14.42035797;10.07031601;13.69526701;7.573980928;12.50986599;4.880399716;10.96981037;3.475374277;8.196487956;-1.266623377;5870613.248;25.98944508;12.10201658;6.610945664;201.8611377;0;0;0;0;0;190.5260351;0;0;0;0;0;0;12.40703316;0;26.65800358;36.90700633;0;0;0;29.79570313;12.76879199;96.8035632;0;0;10.60907979;0;0;20.32862125;18.73809728;26.65800358;12.84164325;20.7712116;83.96191996;9.024491528;0;0;26.3;11.93091828;4.794537184;0;35.50294189;6.606881965;28.24118647;10.60907979;0;19.05647134;81.45418836;4.736862954;5.380983298;-0.237774696;13.28269799;3.521617336;2.258445354;1.033729111;21.10535183;5.061037677;10.62036393;-0.562377753;0.269230769;31;0;2;1;0;1;2;0;2;2;0;5;9;0;0;0;3;6.34618;130.039;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.699906425;-1.961720014;2.699906425;0;0.071168415;895.43;842.006;895.2092136;287;3;0;0;0;0;0.553571429;0.892857143;1.232142857;5.3157E-06;1937.223578;38.09115413;32.90173842;38.07904561;26.83388555;19.44206678;27.67433469;15.22889199;28.97479713;10.44016158;28.3283575;7.758902907;28.10242438;-2.996623377;3.09584E+12;42.60495118;20.11712575;10.34963929;353.2786938;0;0;0;0;0;343.6458691;0;0;0;0;0;0;12.40703316;0;16.64525386;65.67174424;0;0;11.33289652;32.20719456;18.48573008;211.710083;0;0;31.82723938;0;0;33.84450487;18.48573008;16.64525386;17.75371814;27.6949488;205.2892613;4.512245764;0;0;0;21.43747171;0;0;34.46727749;10.43015181;12.32382005;32.95317414;16.18218432;0;228.2588227;0;0.476584616;-0.108805029;0;9.036248409;1.049292569;0.507154908;69.44562157;10.90464544;9.800989838;-1.268028622;0.196078431;56;0;0;1;0;1;6;0;6;0;0;5;15;0;0;0;7;12.14919;250.505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3.496666667;-0.445987654;3.496666667;0;0.255393452;549.434;524.234;548.9920738;149;4;0.005056859;-0.076721686;0.076721686;0.005056859;0.551724138;0.827586207;1.034482759;3.52108E-07;723.6928577;20.02888697;16.21730067;20.43582108;13.68154055;9.090158594;11.43528996;5.881658391;9.520822116;3.598733025;6.042353555;2.499159653;4.804411815;-1.326623377;3025484.803;25.70951244;15.50495983;10.31660596;197.9032105;0;0;0;0;0;36.66200633;0;0;0;0;115.2995865;23.83520778;23.40227248;0;18.30228617;40.81665863;0;0;0;4.512245764;0;135.5678825;0;0;15.91361969;0;0;24.90303894;0;18.30228617;20.26829602;0;115.2995865;4.512245764;0;0;0;7.921588092;0;0;21.49369662;0;0;15.91361969;0;30.72490205;123.1452666;0;0.263333333;2.356666667;0;4.194166667;0;0;32.32589506;10;6.993333333;-0.445987654;0.038461538;29;0;0;1;0;1;3;0;3;0;0;3;3;0;0;0;4;6.59697;131.119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3.109530877;-0.108884713;3.109530877;0;0.219428772;668.228;620.852;668.1915757;213;2;0;-0.081689527;0.081689527;0;0.743589744;1.282051282;1.794871795;3.5875E-07;1026.170606;26.95960839;24.3044805;28.5873605;18.41453935;14.60122655;19.18635202;11.42847841;17.86146355;8.311725906;14.39836081;6.371293521;12.39915088;-0.346623377;388147079;33.15904759;16.33235717;8.588283065;257.8377226;0;0;0;0;0;190.2340442;0;0;0;0;38.25342343;18.6341911;12.40703316;0;18.30228617;38.85928914;0;4.899909731;0;79.53553532;27.42499517;90.50667636;0;0;10.60907979;0;0;28.25020935;43.64289381;22.31161636;6.041840829;69.77166772;78.90138404;0;0;0;3.24;0;0;0;32.25953953;0;11.3179889;75.55459695;10.86799139;0;129.5285751;0;-0.0990077;3.109530877;2.30220574;3.186759259;3.413143319;0;21.52046176;23.66983157;4.537037037;4.371519618;0.5;39;0;1;3;0;3;2;0;2;1;0;5;6;2;0;2;5;9.16379;174.327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5.773828553;-1.626080247;5.773828553;0.273834719;0.194079759;584.773;548.485;585.0988687;179;4;0.064541373;-0.076061804;0.076061804;0.064541373;0.878787879;1.333333333;1.757575758;9.68333E-07;955.971676;24.44094682;20.79057838;25.05609541;15.68201085;11.26480379;18.12072138;8.885286899;23.07064466;7.761412149;28.77817923;5.531329214;31.71297251;-0.496623377;16525611.94;27.09689279;10.6335547;4.028627427;217.5013628;0;0;0;0;0;189.4951743;0;0;0;0;24.84666259;0;0;4.699514879;20.20643408;45.74955278;0;0;0;49.56108357;19.87858953;83.64569184;0;0;10.60907979;0;0;30.44095811;24.57810441;20.20643408;11.83581209;41.5424232;71.80987974;8.018660375;0;0;9.23;21.06386665;0;0;8.018660375;0;12.76879199;4.699514879;33.59110094;7.109797541;127.0527565;4.736862954;7.488164657;6.702446296;0;3.161394558;1.563914163;3.344197373;22.98156353;1.147295918;15.64701363;1.862898768;0.392857143;33;0;1;0;2;2;2;0;2;2;0;5;6;0;1;1;4;7.88528;150.003;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.902671249;-0.445987654;5.902671249;0.196798148;0.109442557;838.954;791.578;839.2145637;275;1;-0.013435688;-0.062222468;0.062222468;0.013435688;0.4;0.763636364;1.163636364;1.27083E-07;1832.921388;37.33379482;31.05372274;34.5806738;27.33163248;19.10436312;23.66018361;13.1614194;20.15360047;9.302442976;16.85031272;6.636924948;13.79240906;-4.276623377;6.15657E+12;38.97671483;21.14084743;11.16252356;338.2024024;0;0;0;0;0;110.9085982;0;0;0;0;181.9910121;47.67041556;0;0;21.86346639;53.74643567;0;0;0;30.19553226;6.606881965;228.1577095;0;0;31.82723938;0;0;15.84317618;6.606881965;21.86346639;4.698306106;41.32243524;212.3325004;0;6.076020107;0;9.23;15.84317618;0;0;17.12660344;4.512245764;6.606881965;73.33573496;0;0;218.4085205;4.736862954;7.937442602;0.196798148;0;8.388333333;2.909323035;0;73.40754024;9.727497169;0.946522266;-0.891975309;0.117647059;55;0;1;1;1;2;7;0;7;1;0;4;8;0;1;1;9;10.80669;236.176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3.419255008;-2.100139815;3.419255008;0;0.670708892;359.802;346.698;359.9841494;99;5;0;0;0;0;1.105263158;2.052631579;2.842105263;9.68E-07;540.8091664;11.74227621;10.05414828;12.54817391;8.920686862;6.098771034;9.660353129;4.673262884;11.38765827;3.853760983;12.61106553;3.110270745;12.04369497;-0.726623377;45217.92875;12.04759702;3.894204972;1.186607248;123.008017;0;0;0;0;0;110.9077879;0;0;0;0;0;0;12.40703316;0;15.25171706;12.40703316;0;12.60235441;0;9.024491528;0;74.02922489;0;0;5.316788604;0;0;12.40703316;7.285565806;15.25171706;25.55217526;0;48.47704963;9.024491528;0;0;18.51;15.25171706;0;0;12.40703316;9.024491528;0;11.86281493;0;0;74.76876438;0;6.47875;-2.100139815;0;3.419255008;1.348055556;0;0;21.64398666;2.280092593;0;0.142857143;19;1;3;0;5;5;0;0;0;3;1;5;0;0;2;2;5;3.02576;71.8127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3.965231481;-0.980336886;3.965231481;0.343611111;0.071557727;756.852;715.524;757.1726989;243;4;-0.019509103;-0.062222829;0.062222829;0.019509103;0.448979592;0.816326531;1.183673469;1.60417E-07;1644.747178;33.09115413;27.5241541;31.05110516;24.33163248;16.95400086;22.88379581;11.94967565;20.95666117;8.739913175;18.92488503;6.225260761;15.98449399;-3.456623377;3.10499E+11;34.01306477;17.46287705;8.831731904;301.3703647;0;0;0;0;0;132.750655;0;0;0;0;121.3273414;49.38515582;0;0;15.95092071;37.06133577;0;0;5.917906046;9.024491528;12.32382005;223.1846781;0;0;21.21815958;0;0;15.84317618;12.32382005;15.95092071;23.27179506;5.563451492;200.2673376;9.024491528;0;0;0;15.95092071;0;0;15.84317618;5.917906046;9.024491528;45.02333718;0;0;211.7033205;0;1.49143424;-0.980336886;0;9.853280948;1.318240741;1.716203704;54.98037662;22.72478086;0;-0.695832074;0.108695652;49;0;0;2;2;4;5;0;5;0;0;3;11;0;1;1;9;10.18147;211.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3.681735324;-1.714760802;3.681735324;0;0.316499155;517.382;495.206;516.994115;147;4;0;0;0;0;0.785714286;1.25;1.642857143;1.125E-06;818.4244705;17.56226716;15.39621437;19.54059613;12.81453371;8.859577523;14.85632863;6.564797077;18.61883752;5.038387208;22.64112;3.941615763;23.9681578;-1.106623377;2846426.756;21.59862545;8.721191769;3.175942493;184.9093319;0;0;0;0;0;161.2363332;0;0;0;0;0;0;24.81406632;0;15.46957113;41.01744164;0;10.21669833;0;9.024491528;7.047671983;103.2745249;0;0;15.9258684;0;0;30.40836184;11.94758171;15.46957113;5.906864017;0;97.36766089;9.024491528;0;0;15.27;21.06386665;0;0;24.81406632;9.024491528;0;16.51594381;0;0;114.6320312;0;1.308973293;-1.303727778;2.332993827;6.719605694;-1.714760802;1.413055556;22.5957778;14.18656111;0;2.193743519;0.136363636;28;1;2;0;3;3;2;0;2;2;1;6;4;0;0;0;5;5.73699;119.8397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.027037037;-0.575182666;5.027037037;0.137345679;0.305358265;608.815;571.519;610.2278425;167;3;-0.017706899;-0.098839332;0.098839332;0.017706899;0.741935484;1.225806452;1.580645161;2.91048E-07;762.0861177;22.90756663;19.98558489;23.42041791;14.58735353;10.80163922;15.19330162;9.542062219;16.26096365;5.139772514;11.79591722;3.078901755;7.455780501;-1.053636364;5029337.783;26.20069866;12.25721576;9.142879508;200.1739788;0;0;0;0;0;134.7027569;0;0;0;0;49.46401129;16.97698335;0;0;17.6495838;7.921588092;0;4.023635764;0;56.32680178;6.664825604;108.5573165;0;0;4.023635764;0;0;7.921588092;16.97698335;17.6495838;12.46266245;52.66932618;84.96775111;4.47222083;0;0;14.1;17.6495838;0;0;7.921588092;14.78437858;6.041840829;11.12690298;0;12.13273414;127.4630874;4.023635764;5.552430083;-0.575182666;0;1.015046296;2.40098356;0;22.07378937;10.82575743;16.4216821;0.137345679;0.357142857;31;0;1;1;0;1;2;0;2;0;0;3;5;0;0;0;3;8.03078;135.145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.719437037;-0.445987654;2.719437037;0;0.163947399;693.838;645.454;694.2305481;227;0;-0.013435688;-0.343925736;0.343925736;0.013435688;0.511627907;0.906976744;1.325581395;1.541E-07;1223.643756;28.82356942;25.43534804;29.06787191;20.77598958;15.88870598;19.38853789;11.55320581;16.82065689;8.450501541;13.86668394;6.247127707;11.32638942;-1.936623377;6861472287;33.94643786;18.7746642;10.58169301;273.7306788;6.15054635;0;0;0;0;70.35894341;0;0;0;8.580696994;129.5204358;60.83648317;0;0;18.30228617;38.49192488;0;6.15054635;0;80.03845089;0;132.4638974;0;0;22.06416604;0;0;16.50228509;11.3179889;18.30228617;0;79.84736498;121.3369944;0;6.076020107;0;35;7.921588092;0;0;6.15054635;4.512245764;11.3179889;74.1461494;25.68328649;0;145.7153007;0;0.551481481;2.719437037;0;4.194166667;5.096018519;0;40.81877284;19.81179012;0;0.88462963;0.333333333;43;3;1;3;0;3;4;0;4;1;1;4;5;2;0;2;7;10.2384;190.4481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.623796296;-0.943395011;4.623796296;0.445987654;0.078646217;793.873;753.553;794.1679478;255;4;-0.013435688;-0.062222468;0.062222468;0.013435688;0.346153846;0.596153846;0.846153846;1.22799E-07;1746.246905;35.21247448;28.78920494;32.316156;25.83163248;17.42306164;22.89062485;11.97508138;20.59813613;8.430764137;17.67348045;5.930264853;14.17870383;-4.276623377;1.65048E+12;36.09715746;18.98844306;9.576582108;317.7283037;0;0;0;0;0;90.28621863;0;0;0;0;181.9910121;47.67041556;0;0;16.18916025;47.67041556;0;4.059661776;0;9.024491528;0;243.0039171;0;0;35.88690115;0;0;15.84317618;0;16.18916025;12.96557803;5.563451492;224.4748876;9.024491528;0;0;14.1;32.03233643;0;0;0;0;14.58794302;31.82723938;0;18.19910121;223.3010262;0;6.070115268;-0.943395011;0;8.388333333;1.104166667;0;74.8296995;7.008425926;3.176111111;-0.891975309;0.041666667;52;0;1;1;2;3;7;0;7;0;0;4;9;0;1;1;10;9.46538;222.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;11.76737219;-2.282211777;11.76737219;0.262345679;0.297095766;633.821;597.533;635.2118581;175;4;-0.026144799;-0.098816726;0.098816726;0.026144799;0.757575758;1.272727273;1.757575758;2.61739E-07;1050.760177;23.95745468;20.60132012;24.03615315;15.84544301;11.73255077;17.28885394;9.095501602;18.77073644;5.819422184;15.15241271;4.751950725;13.46201911;-1.313636364;28195639.52;26.29389906;12.40735865;6.426141298;207.3602246;0;0;0;0;0;141.9814042;0;0;0;0;49.46401129;16.97698335;0;0;21.32450562;17.62211194;0;0;0;62.99162738;0;106.4841539;0;0;10.43729995;0;0;7.921588092;16.97698335;21.32450562;11.58201837;47.10587469;78.90138404;4.47222083;9.700523844;0;19.9;16.21797822;5.106527395;0;12.39380892;0;16.97698335;25.70127529;0;18.21840728;113.8074183;0;1.516280129;-2.282211777;0;16.67122082;5.127232615;0;18.83894584;10.61927312;14.11728395;0.262345679;0.333333333;33;0;1;2;0;2;2;0;2;0;0;3;7;0;0;0;4;6.86468;140.6395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
